"ROW_ID","ROW_VERSION","ROW_ETAG","id","createdOn","createdBy","etag","type","currentVersion","parentId","benefactorId","projectId","modifiedOn","modifiedBy","BrodmannArea","PMI","assay","concreteType","study","consortium","dataSubtype","dataType","fileFormat","group","isStranded","libraryPrep","organ","platform","read","readLength","readStrandOrigin","runType","species","specimenID","specimenIdSource","tissue","name","dataFileHandleId","RIN"
"8619376","1","7f78e978-7ab2-11e9-98fa-026b0a0ad230","syn8619376","1491529747625","2223305","7f78e978-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494017221438","3337572",,"5","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R2","101",,"pairedEnd","Human","11507_CER","MayoRNAseq","cerebellum","11507_CER.FCC7L0WACXX_L2IGATCAG.r2.fastq.gz","15089753","7.8"
"8619399","1","7f78eedc-7ab2-11e9-98fa-026b0a0ad230","syn8619399","1491529899044","2223305","7f78eedc-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494017223820","3337572",,"8","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R1","101",,"pairedEnd","Human","1159_CER","MayoRNAseq","cerebellum","1159_CER.FCC7KKVACXX_L2IGATCAG.r1.fastq.gz","15089765","9.1"
"8619414","1","7f78f4a4-7ab2-11e9-98fa-026b0a0ad230","syn8619414","1491530055424","2223305","7f78f4a4-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494017204233","3337572",,,"rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R1","101",,"pairedEnd","Human","11503_CER","MayoRNAseq","cerebellum","11503_CER.FCC7BR1ACXX_L5ITTAGGC.r1.fastq.gz","15089784","8.5"
"8619437","1","7f78fad1-7ab2-11e9-98fa-026b0a0ad230","syn8619437","1491530261940","2223305","7f78fad1-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494017185398","3337572",,,"rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R2","101",,"pairedEnd","Human","11497_CER","MayoRNAseq","cerebellum","11497_CER.FCC7L0WACXX_L1IATCACG.r2.fastq.gz","15089794","9"
"8619455","1","7f78ff67-7ab2-11e9-98fa-026b0a0ad230","syn8619455","1491530388312","2223305","7f78ff67-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494017190007","3337572",,"15","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R2","101",,"pairedEnd","Human","11498_CER","MayoRNAseq","cerebellum","11498_CER.FCC7983ACXX_L4IGAGTGG.r2.fastq.gz","15089805","7.4"
"8619475","1","7f7904ce-7ab2-11e9-98fa-026b0a0ad230","syn8619475","1491530562849","2223305","7f7904ce-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494017196799","3337572",,,"rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R1","101",,"pairedEnd","Human","11500_CER","MayoRNAseq","cerebellum","11500_CER.FCC7KUNACXX_L4IATTCCT.r1.fastq.gz","15089816","9.7"
"8619488","1","7f790866-7ab2-11e9-98fa-026b0a0ad230","syn8619488","1491530698977","2223305","7f790866-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494017180329","3337572",,,"rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R2","101",,"pairedEnd","Human","11495_CER","MayoRNAseq","cerebellum","11495_CER.FCC7AFDACXX_L5ITTAGGC.r2.fastq.gz","15089823","8.4"
"8619501","1","7f790e97-7ab2-11e9-98fa-026b0a0ad230","syn8619501","1491530840182","2223305","7f790e97-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494017127379","3337572",,,"rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R2","101",,"pairedEnd","Human","11475_CER","MayoRNAseq","cerebellum","11475_CER.FCC7E15ACXX_L3ICGTACG.r2.fastq.gz","15089834","6.8"
"8619517","1","7f7913e8-7ab2-11e9-98fa-026b0a0ad230","syn8619517","1491530993991","2223305","7f7913e8-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494017146056","3337572",,"2.5","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R2","101",,"pairedEnd","Human","11481_CER","MayoRNAseq","cerebellum","11481_CER.FCC7AFDACXX_L4IGAGTGG.r2.fastq.gz","15089836","9"
"8619524","1","7f791481-7ab2-11e9-98fa-026b0a0ad230","syn8619524","1491531112374","2223305","7f791481-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494017155195","3337572",,"12.25","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R2","101",,"pairedEnd","Human","11485_CER","MayoRNAseq","cerebellum","11485_CER.FCC7E15ACXX_L8IACTGAT.r2.fastq.gz","15089838","6.5"
"8619537","1","7f791645-7ab2-11e9-98fa-026b0a0ad230","syn8619537","1491531264826","2223305","7f791645-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494017164822","3337572",,"1","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R2","101",,"pairedEnd","Human","11492_CER","MayoRNAseq","cerebellum","11492_CER.FCC7BR1ACXX_L8IACTGAT.r2.fastq.gz","15089840","9.2"
"8619549","1","7f7918a2-7ab2-11e9-98fa-026b0a0ad230","syn8619549","1491531427578","2223305","7f7918a2-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494017144175","3337572",,"2.5","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R1","101",,"pairedEnd","Human","11481_CER","MayoRNAseq","cerebellum","11481_CER.FCC7AFDACXX_L4IGAGTGG.r1.fastq.gz","15089842","9"
"8619557","1","7f791c34-7ab2-11e9-98fa-026b0a0ad230","syn8619557","1491531607494","2223305","7f791c34-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494017105153","3337572",,"2.25","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R2","101",,"pairedEnd","Human","11470_CER","MayoRNAseq","cerebellum","11470_CER.FCC7L0WACXX_L3IGTGGCC.r2.fastq.gz","15089843","7.2"
"8619568","1","7f791cc9-7ab2-11e9-98fa-026b0a0ad230","syn8619568","1491531766564","2223305","7f791cc9-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494017137914","3337572",,"3.33","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R2","101",,"pairedEnd","Human","11477_CER","MayoRNAseq","cerebellum","11477_CER.FCC7KUNACXX_L4IGAGTGG.r2.fastq.gz","15089846","5.9"
"8619581","1","7f7921b4-7ab2-11e9-98fa-026b0a0ad230","syn8619581","1491531918860","2223305","7f7921b4-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494017142654","3337572",,"3.5","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R2","101",,"pairedEnd","Human","11480_CER","MayoRNAseq","cerebellum","11480_CER.FCC7DRJACXX_L2IGATCAG.r2.fastq.gz","15089856","7.5"
"8619614","1","7f7925ff-7ab2-11e9-98fa-026b0a0ad230","syn8619614","1491532144945","2223305","7f7925ff-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494017068760","3337572",,,"rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R1","101",,"pairedEnd","Human","11460_CER","MayoRNAseq","cerebellum","11460_CER.FCC79ALACXX_L6ITTAGGC.r1.fastq.gz","15089868","7.9"
"8619625","1","7f792a39-7ab2-11e9-98fa-026b0a0ad230","syn8619625","1491532327484","2223305","7f792a39-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494017108103","3337572",,"2.8","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R1","101",,"pairedEnd","Human","11471_CER","MayoRNAseq","cerebellum","11471_CER.FCC7KUNACXX_L1IATCACG.r1.fastq.gz","15089877","7"
"8619686","1","7f794167-7ab2-11e9-98fa-026b0a0ad230","syn8619686","1491533378061","2223305","7f794167-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494017094298","3337572",,"2.25","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R1","101",,"pairedEnd","Human","11469_CER","MayoRNAseq","cerebellum","11469_CER.FCC79ETACXX_L2IGATCAG.r1.fastq.gz","15089914","7.8"
"8619711","1","7f79479b-7ab2-11e9-98fa-026b0a0ad230","syn8619711","1491533771280","2223305","7f79479b-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494017098007","3337572",,,"rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R1","101",,"pairedEnd","Human","1146_CER","MayoRNAseq","cerebellum","1146_CER.FCC7KRCACXX_L7IGTTTCG.r1.fastq.gz","15089924","8.5"
"8619713","1","7f7948cd-7ab2-11e9-98fa-026b0a0ad230","syn8619713","1491533936607","2223305","7f7948cd-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494017085071","3337572",,,"rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R1","101",,"pairedEnd","Human","11465_CER","MayoRNAseq","cerebellum","11465_CER.FCC7KKVACXX_L1IATCACG.r1.fastq.gz","15089926","6.5"
"8619742","1","7f794f53-7ab2-11e9-98fa-026b0a0ad230","syn8619742","1491534221254","2223305","7f794f53-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494017082977","3337572",,"2.35","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R2","101",,"pairedEnd","Human","11464_CER","MayoRNAseq","cerebellum","11464_CER.FCC7KUNACXX_L5ITTAGGC.r2.fastq.gz","15089934","9"
"8619769","1","7f7953a1-7ab2-11e9-98fa-026b0a0ad230","syn8619769","1491534404257","2223305","7f7953a1-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494017061624","3337572",,,"rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R2","101",,"pairedEnd","Human","11457_CER","MayoRNAseq","cerebellum","11457_CER.FCC7KKVACXX_L5ITTAGGC.r2.fastq.gz","15089943","7.7"
"8619781","1","7f795735-7ab2-11e9-98fa-026b0a0ad230","syn8619781","1491534589216","2223305","7f795735-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494017040739","3337572",,,"rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R1","101",,"pairedEnd","Human","11447_CER","MayoRNAseq","cerebellum","11447_CER.FCC7KRCACXX_L2IGGCTAC.r1.fastq.gz","15089950","9"
"8619787","1","7f795aee-7ab2-11e9-98fa-026b0a0ad230","syn8619787","1491534746645","2223305","7f795aee-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494017027190","3337572",,,"rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R1","101",,"pairedEnd","Human","11443_CER","MayoRNAseq","cerebellum","11443_CER.FCC7LB6ACXX_L3IGTGGCC.r1.fastq.gz","15089956","8.1"
"8619808","1","7f7960ee-7ab2-11e9-98fa-026b0a0ad230","syn8619808","1491534931120","2223305","7f7960ee-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494016997642","3337572",,"3","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R1","101",,"pairedEnd","Human","11429_CER","MayoRNAseq","cerebellum","11429_CER.FCC7BR1ACXX_L6IGATCAG.r1.fastq.gz","15089969","7.3"
"8619828","1","7f7964c2-7ab2-11e9-98fa-026b0a0ad230","syn8619828","1491535105877","2223305","7f7964c2-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494017017765","3337572",,"3.5","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R2","101",,"pairedEnd","Human","11432_CER","MayoRNAseq","cerebellum","11432_CER.FCC79ALACXX_L6IATCACG.r2.fastq.gz","15089977","7.2"
"8619839","1","7f797053-7ab2-11e9-98fa-026b0a0ad230","syn8619839","1491535341935","2223305","7f797053-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494016986956","3337572",,,"rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R2","101",,"pairedEnd","Human","11425_CER","MayoRNAseq","cerebellum","11425_CER.FCC7KUNACXX_L7IGTGGCC.r2.fastq.gz","15089990","8.7"
"8619855","1","7f7972bb-7ab2-11e9-98fa-026b0a0ad230","syn8619855","1491535477390","2223305","7f7972bb-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494017000207","3337572",,"3","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R2","101",,"pairedEnd","Human","11429_CER","MayoRNAseq","cerebellum","11429_CER.FCC7BR1ACXX_L6IGATCAG.r2.fastq.gz","15089996","7.3"
"8619866","1","7f7975fb-7ab2-11e9-98fa-026b0a0ad230","syn8619866","1491535617207","2223305","7f7975fb-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494016979561","3337572",,"2.5","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R1","101",,"pairedEnd","Human","11424_CER","MayoRNAseq","cerebellum","11424_CER.FCC7BR1ACXX_L1IATCACG.r1.fastq.gz","15090002","6.8"
"8619870","1","7f797863-7ab2-11e9-98fa-026b0a0ad230","syn8619870","1491535759575","2223305","7f797863-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494016950625","3337572",,"21","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R1","101",,"pairedEnd","Human","11410_CER","MayoRNAseq","cerebellum","11410_CER.FCC7983ACXX_L2IGGCTAC.r1.fastq.gz","15090006","7.5"
"8619907","1","7f797c96-7ab2-11e9-98fa-026b0a0ad230","syn8619907","1491535906629","2223305","7f797c96-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494016944087","3337572",,,"rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R1","101",,"pairedEnd","Human","11408_CER","MayoRNAseq","cerebellum","11408_CER.FCC7KRCACXX_L6IGATCAG.r1.fastq.gz","15090018","7"
"8619914","1","7f7980c5-7ab2-11e9-98fa-026b0a0ad230","syn8619914","1491536073047","2223305","7f7980c5-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494016754436","3337572",,,"rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R1","101",,"pairedEnd","Human","11323_CER","MayoRNAseq","cerebellum","11323_CER.FCC7KKVACXX_L3IGTGGCC.r1.fastq.gz","15090025","7.2"
"8619932","1","7f79855d-7ab2-11e9-98fa-026b0a0ad230","syn8619932","1491536224669","2223305","7f79855d-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494016756902","3337572",,,"rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R2","101",,"pairedEnd","Human","11323_CER","MayoRNAseq","cerebellum","11323_CER.FCC7KKVACXX_L3IGTGGCC.r2.fastq.gz","15090034","7.2"
"8619944","1","7f7988fc-7ab2-11e9-98fa-026b0a0ad230","syn8619944","1491536371454","2223305","7f7988fc-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494016765517","3337572",,"2.5","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R1","101",,"pairedEnd","Human","11326_CER","MayoRNAseq","cerebellum","11326_CER.FCC7AFDACXX_L6IGATCAG.r1.fastq.gz","15090041","6.7"
"8619949","1","7f798c18-7ab2-11e9-98fa-026b0a0ad230","syn8619949","1491536516613","2223305","7f798c18-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494016781201","3337572",,"3.25","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R1","101",,"pairedEnd","Human","11332_CER","MayoRNAseq","cerebellum","11332_CER.FCC7E15ACXX_L4IGAGTGG.r1.fastq.gz","15090046","6.4"
"8619959","1","7f798fc0-7ab2-11e9-98fa-026b0a0ad230","syn8619959","1491536661730","2223305","7f798fc0-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494016782866","3337572",,"3.25","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R2","101",,"pairedEnd","Human","11332_CER","MayoRNAseq","cerebellum","11332_CER.FCC7E15ACXX_L4IGAGTGG.r2.fastq.gz","15090052","6.4"
"8619964","1","7f7992bf-7ab2-11e9-98fa-026b0a0ad230","syn8619964","1491536776449","2223305","7f7992bf-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494016802583","3337572",,"2.75","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R2","101",,"pairedEnd","Human","11339_CER","MayoRNAseq","cerebellum","11339_CER.FCC7983ACXX_L3IGTGGCC.r2.fastq.gz","15090057","6.5"
"8619984","1","7f799790-7ab2-11e9-98fa-026b0a0ad230","syn8619984","1491537017766","2223305","7f799790-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494016786547","3337572",,"2.33","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R2","101",,"pairedEnd","Human","11333_CER","MayoRNAseq","cerebellum","11333_CER.FCC7L0WACXX_L8IGAGTGG.r2.fastq.gz","15090067","8.8"
"8619990","1","7f799b6c-7ab2-11e9-98fa-026b0a0ad230","syn8619990","1491537155047","2223305","7f799b6c-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494016792295","3337572",,"3","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R1","101",,"pairedEnd","Human","11337_CER","MayoRNAseq","cerebellum","11337_CER.FCC7DRJACXX_L1IATCACG.r1.fastq.gz","15090073","6.8"
"8620001","1","7f799e6a-7ab2-11e9-98fa-026b0a0ad230","syn8620001","1491537278398","2223305","7f799e6a-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494016800341","3337572",,"2.75","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R1","101",,"pairedEnd","Human","11339_CER","MayoRNAseq","cerebellum","11339_CER.FCC7983ACXX_L3IGTGGCC.r1.fastq.gz","15090080","6.5"
"8620020","1","7f79a408-7ab2-11e9-98fa-026b0a0ad230","syn8620020","1491537464542","2223305","7f79a408-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494016844350","3337572",,,"rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R2","101",,"pairedEnd","Human","11370_CER","MayoRNAseq","cerebellum","11370_CER.FCC79ETACXX_L1ITTAGGC.r2.fastq.gz","15090089","9.1"
"8620026","1","7f79a7ab-7ab2-11e9-98fa-026b0a0ad230","syn8620026","1491537606210","2223305","7f79a7ab-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494016832920","3337572",,,"rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R2","101",,"pairedEnd","Human","11357_CER","MayoRNAseq","cerebellum","11357_CER.FCC7AFDACXX_L8IATTCCT.r2.fastq.gz","15090095","9.7"
"8620064","1","7f79ac78-7ab2-11e9-98fa-026b0a0ad230","syn8620064","1491537796554","2223305","7f79ac78-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494016840926","3337572",,"6","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R2","101",,"pairedEnd","Human","11366_CER","MayoRNAseq","cerebellum","11366_CER.FCC7KRCACXX_L6IGGCTAC.r2.fastq.gz","15090108","9.6"
"8620134","1","7f79c673-7ab2-11e9-98fa-026b0a0ad230","syn8620134","1491538061185","2223305","7f79c673-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494016876285","3337572",,,"rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R1","101",,"pairedEnd","Human","11385_CER","MayoRNAseq","cerebellum","11385_CER.FCC7KKVACXX_L6ITAGCTT.r1.fastq.gz","15090118","7.3"
"8620157","1","7f79ce4a-7ab2-11e9-98fa-026b0a0ad230","syn8620157","1491538236254","2223305","7f79ce4a-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494016885045","3337572",,"2.5","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R1","101",,"pairedEnd","Human","11389_CER","MayoRNAseq","cerebellum","11389_CER.FCC7KRCACXX_L3IGTTTCG.r1.fastq.gz","15090125","6.3"
"8620174","1","7f79d751-7ab2-11e9-98fa-026b0a0ad230","syn8620174","1491538440776","2223305","7f79d751-7ab2-11e9-98fa-026b0a0ad230","file","1","syn8612213","syn2580853","syn2580853","1494016917906","3337572",,"3","rnaSeq",,"rnaSeqReprocessing","AMP-AD",,"geneExpression","fastq",,"FALSE","polyAselection","brain","HiSeq2000","R1","101",,"pairedEnd","Human","11399_CER","MayoRNAseq","cerebellum","11399_CER.FCC7DRJACXX_L6IGATCAG.r1.fastq.gz","15090132","8.6"
